GDLX, GDLY,GDLZ, GDRX, GDRY, GDRZ, PL, PR, HR, GSR, ConationLevel, PredictedConation
5.6867842082567E-07,4.8973661994069E-08,2.77541867190664E-11,5.08808386787175E-07,8.3565586598113E-08,1.50152657288979E-07,4.49,4.06,15.83,0.00166784524638766,4,0
5.6867842082567E-07,4.8973661994069E-08,2.77541867190664E-11,5.22316640965714E-07,9.05707402931626E-08,1.50152657288979E-07,4.49,4.04,15.83,0.00170702503471959,4,0
5.6867842082567E-07,4.8973661994069E-08,2.77541867190664E-11,5.22316640965714E-07,9.05707402931626E-08,1.50152657288979E-07,4.49,4.04,15.83,0.00170702503471959,4,0
5.52664036533065E-07,4.69697349807759E-08,2.77541867190664E-11,5.22316640965714E-07,9.05707402931626E-08,1.50152657288979E-07,4.5,4.04,15.83,0.00170702503471959,4,0
5.85507488256376E-07,1.58111606128441E-07,1.00080064051241E-07,2.89744537415234E-07,1.29636271626254E-07,5.0030014001191E-08,4.27,4.02,15.83,-0.00566889078725989,4,0
5.74498280038703E-07,8.40668274461118E-08,1.00080064051241E-07,3.23260268364553E-07,2.10180345641737E-07,2.49886786761605E-12,4.4,4.02,15.83,-0.00566889078725989,4,0
5.59485017914819E-07,3.9022308268406E-08,1.00080064051241E-07,3.42782417220769E-07,2.32703043453372E-07,2.49886786761605E-12,4.45,4.04,15.83,-0.00566889078725989,4,0
5.71955880628415E-07,2.59808376042281E-08,1.00030049035358E-07,3.50285542237213E-07,2.39707596412796E-07,2.49886786761605E-12,4.42,4.05,15.83,-0.00566889078725989,4,0
5.84961582052372E-07,4.19876390225493E-08,1.00030049035358E-07,3.63779818590067E-07,2.4420752241433E-07,2.49886786761605E-12,4.38,4.05,15.83,-0.00566889078725989,4,0
5.84961582052372E-07,4.19876390225493E-08,1.00030049035358E-07,3.70786346802901E-07,2.45210346837298E-07,2.49886786761605E-12,4.38,4.06,15.83,-0.00566889078725989,4,0
5.93980341558169E-07,5.25157004272781E-08,1.00030049035358E-07,3.70786346802901E-07,2.45210346837298E-07,2.49886786761605E-12,4.36,4.06,15.83,-0.00566889078725989,4,0
6.01482039774296E-07,6.60224030474487E-08,1.00030049035358E-07,3.68283243339221E-07,2.48213149519908E-07,2.49886786761605E-12,4.35,4.05,15.83,-0.00566889078725989,4,0
2.91235569238175E-07,4.50645897638566E-08,5.00150158831753E-11,1.65120863578047E-07,2.94249903852057E-07,1.00077565183373E-07,4.34,4.06,15.83,0.00177878715746309,4,0
8.30261588068759E-08,1.80392157935793E-08,4.99925211398492E-08,1.00556524430313E-07,1.22077205707282E-07,5.00275151333234E-08,4.34,4.05,15.83,0.00177878715746309,4,0
5.87510187376728E-07,2.20013785384331E-08,1.00090082075671E-07,2.63313397702047E-07,1.51042263754051E-07,2.12914981945791E-10,4.6,3.96,15.83,0.00179236065872805,4,0
5.87510187376728E-07,2.20013785384331E-08,1.00090082075671E-07,3.44862327059662E-07,2.17082488489493E-07,2.12914981945791E-10,4.6,3.91,15.83,0.00179236065872805,4,0
7.01098760941287E-07,3.7008180417358E-08,1.00090082075671E-07,3.79896560813127E-07,2.50115120881741E-07,2.12914981945791E-10,4.66,3.89,15.83,0.00179236065872805,4,0
7.19111070474708E-07,5.00213445655839E-08,1.00090082075671E-07,5.54351501568865E-07,2.1513302045559E-07,4.97720895167047E-08,4.67,3.96,15.83,0.00179236065872805,4,0
7.37605522139209E-07,7.45180479860167E-08,1.00090082075671E-07,5.54351501568865E-07,2.1513302045559E-07,4.97720895167047E-08,4.64,3.96,15.83,0.00179236065872805,4,0
7.51613225745151E-07,1.00034283188548E-07,1.00090082075671E-07,6.32401533388847E-07,1.72605552776774E-07,9.98046106554449E-08,4.57,3.98,15.83,0.00179236065872805,4,0
7.44643820099933E-07,1.11556342521416E-07,1.00090082075671E-07,6.66951511374329E-07,1.44079879670979E-07,1.49849651191928E-07,4.57,3.99,15.83,0.00179236065872805,4,0
7.44643820099933E-07,1.11556342521416E-07,1.00090082075671E-07,6.66951511374329E-07,1.44079879670979E-07,1.49849651191928E-07,4.57,3.99,15.83,0.00180414989762404,4,0
4.44839462783192E-07,1.41084119159815E-07,1.00072553164361E-07,9.37662909420609E-07,2.14959239674101E-06,4.40410390544618E-06,4.56,3.99,15.83,0.00180414989762404,4,0
4.40364935761545E-07,5.25886860579847E-08,1.502402916933E-11,9.68692387424713E-07,2.26370079972384E-06,4.35405636027827E-06,4.66,3.98,15.83,0.00180414989762404,4,0
5.00407213377114E-07,6.00960181936583E-08,1.502402916933E-11,7.73426645072663E-07,2.00756612018014E-08,1.50057557161696E-07,4.66,4.04,15.83,0.00180414989762404,4,0
5.00407213377114E-07,6.00960181936583E-08,1.502402916933E-11,7.73426645072663E-07,2.00756612018014E-08,1.50057557161696E-07,4.66,4.04,15.83,0.00180414989762404,4,0
5.03851236714808E-07,1.16267037330615E-08,1.9973982017505E-08,7.42349955982902E-07,4.94603135438077E-08,2.00030072278382E-07,4.58,4.01,15.83,0.00180414989762404,4,0
4.93836518859898E-07,8.89316567853821E-09,1.49689770125E-08,6.88804615565438E-07,2.44581250435203E-08,1.50000054267576E-07,4.57,4.01,15.83,0.00180414989762404,4,0
4.93836518859898E-07,8.89316567853821E-09,1.49689770125E-08,6.55276715761086E-07,1.14419571421653E-08,1.50000054267576E-07,4.57,3.99,15.83,0.00180414989762404,4,0
4.93836518859898E-07,8.89316567853821E-09,1.49689770125E-08,6.55276715761086E-07,1.14419571421653E-08,1.50000054267576E-07,4.57,3.99,15.83,0.00180414989762404,4,0
4.76342617498064E-07,6.09808460758963E-09,1.99717285258323E-08,3.80246363349484E-07,9.15842232057933E-08,4.99825286301851E-08,4.57,3.98,15.83,0.00180832622018485,4,0
4.76342617498064E-07,6.09808460758963E-09,1.99717285258323E-08,3.80246363349484E-07,9.15842232057933E-08,4.99825286301851E-08,4.57,3.98,15.83,0.00180832622018485,4,0
4.63337167710395E-07,3.51184497222607E-08,1.99717285258323E-08,3.80246363349484E-07,9.15842232057933E-08,4.99825286301851E-08,4.57,3.98,15.83,0.00180832622018485,4,0
4.51325832219545E-07,5.4635489769394E-08,1.49689770125E-08,3.18196471721319E-07,1.35618426002919E-07,5.00900270396212E-08,4.58,3.98,15.83,0.00180832622018485,4,0
2.47134877824203E-07,7.09849255259057E-08,1.99890060466743E-08,2.79667749373114E-07,1.54129932956913E-07,5.00900270396212E-08,4.56,3.96,15.83,0.00180832622018485,4,0
2.47134877824203E-07,7.09849255259057E-08,1.99890060466743E-08,6.21114617687727E-08,9.55777735458983E-08,5.0085018027444E-08,4.56,3.94,15.83,0.00180832622018485,4,0
1.59130027524961E-07,1.19592277509071E-07,4.50360288230585E-08,6.21114617687727E-08,9.55777735458983E-08,5.0085018027444E-08,4.68,3.94,15.83,0.00180832622018485,4,0
1.59130027524961E-07,1.19592277509071E-07,4.50360288230585E-08,6.38096949393571E-07,2.11700781683692E-07,2.50217695804962E-07,4.68,3.9,15.83,0.0018026179122789,4,0
7.00134350853656E-07,2.29695124162762E-07,1.20107346574923E-07,6.38096949393571E-07,2.11700781683692E-07,2.50217695804962E-07,4.33,3.9,15.83,0.0018026179122789,4,0
7.00134350853656E-07,2.29695124162762E-07,1.20107346574923E-07,8.83248940830647E-07,3.20764666201622E-07,4.00315259221182E-07,4.33,3.86,15.83,0.0018026179122789,4,0
7.00134350853656E-07,2.29695124162762E-07,1.20107346574923E-07,8.83248940830647E-07,3.20764666201622E-07,4.00315259221182E-07,4.33,3.86,15.83,0.0018026179122789,4,0
9.3130550719709E-07,3.05250466246023E-07,2.201851593899E-07,1.00136715643729E-06,3.77324200951389E-07,5.00410349557001E-07,4.19,3.83,15.83,0.0018026179122789,4,0
9.61320847181866E-07,3.16751316113019E-07,2.15182407876568E-07,1.04488317844098E-06,4.18347187709652E-07,5.50440367567807E-07,4.17,3.82,15.83,0.0018026179122789,4,0
9.61320847181866E-07,3.16751316113019E-07,2.15182407876568E-07,1.05286632554497E-06,4.12335808873066E-07,5.50397856933134E-07,4.17,3.81,15.83,0.0018026179122789,4,0
9.64322498089865E-07,3.28261700878694E-07,2.20187412881573E-07,1.05536296896913E-06,4.16338686131233E-07,5.50397856933134E-07,4.18,3.81,15.83,0.0018026179122789,4,0
9.68826101197723E-07,3.30763201779234E-07,2.20187412881573E-07,1.05286417252924E-06,4.21343490906085E-07,5.50397856933134E-07,4.18,3.8,15.83,0.00179471288548046,4,0
9.69826126473994E-07,3.27265475931067E-07,2.20187412881573E-07,1.05386944806947E-06,4.30841893438272E-07,5.50397856933134E-07,4.18,3.8,15.83,0.00179471288548046,4,0
9.69826126473994E-07,3.27265475931067E-07,2.20187412881573E-07,1.10441063172958E-06,4.3834879981919E-07,5.50397856933134E-07,4.18,3.8,15.83,0.00179471288548046,4,0
9.69826126473994E-07,3.27265475931067E-07,2.20187412881573E-07,1.10441063172958E-06,4.3834879981919E-07,5.50397856933134E-07,4.18,3.8,15.83,0.00179471288548046,4,0
7.61159192927157E-07,1.95159866514852E-07,1.75151384058514E-07,1.10441063172958E-06,4.3834879981919E-07,5.50397856933134E-07,4.18,3.8,15.83,0.00179471288548046,4,0
7.61159192927157E-07,1.95159866514852E-07,1.75151384058514E-07,1.10441063172958E-06,4.3834879981919E-07,5.50397856933134E-07,4.18,3.8,15.83,0.00179471288548046,4,0
2.48171804865962E-07,9.10608723853565E-08,1.0008006630665E-07,1.10441063172958E-06,4.3834879981919E-07,5.50397856933134E-07,4.18,3.8,15.83,0.00179471288548046,4,0
2.48171804865962E-07,9.10608723853565E-08,1.0008006630665E-07,4.81822275428333E-07,2.44667204345225E-07,3.50207676261496E-07,4.18,3.81,15.83,0.00178586667003586,4,0
8.55666862515066E-08,4.25299019672284E-08,5.00475451679096E-08,1.77668253474983E-07,8.70975426858359E-08,1.50135100351523E-07,4.18,3.82,15.83,0.00178586667003586,4,0
1.57585660401945E-07,5.15260486479482E-08,5.00325211387402E-08,3.09678640977328E-07,2.86147840948627E-07,3.00175191418999E-07,4.15,3.94,15.83,0.00177765131440721,4,0
1.72597019814313E-07,6.15334048577536E-08,5.00325211387402E-08,2.50680818031315E-07,2.6917129119308E-07,2.50200178925245E-07,4.15,3.94,15.83,0.00177765131440721,4,0
1.8310722962619E-07,6.80402617094317E-08,5.00325211387402E-08,1.88638310866116E-07,2.45160862476395E-07,2.00175166418992E-07,4.16,3.94,15.83,0.00177765131440721,4,0
1.8310722962619E-07,6.80402617094317E-08,5.00325211387402E-08,1.88638310866116E-07,2.45160862476395E-07,2.00175166418992E-07,4.16,3.94,15.83,0.00177765131440721,4,0
1.8310722962619E-07,6.80402617094317E-08,5.00325211387402E-08,1.88638310866116E-07,2.45160862476395E-07,2.00175166418992E-07,4.16,3.94,15.83,0.00177765131440721,4,0
1.95116387050051E-07,7.45447900633426E-08,5.00325211387402E-08,7.05438046908262E-08,1.82608515622174E-07,1.5012261123605E-07,4.16,3.94,15.83,0.00177765131440721,4,0
1.95116387050051E-07,7.45447900633426E-08,5.00325211387402E-08,7.05438046908262E-08,1.82608515622174E-07,1.5012261123605E-07,4.16,3.94,15.83,0.00177765131440721,4,0
6.06213808569183E-07,1.51217663581994E-07,1.50197743665785E-07,6.00143834745243E-08,1.60077350541083E-07,1.00062539149546E-07,4.38,3.67,15.83,0.00177050392758675,4,0
1.16331240981905E-06,4.40485247888737E-07,2.50107824592951E-07,2.01700160821696E-07,3.7584336719167E-07,2.50262785943265E-07,4.33,3.67,15.83,0.00177050392758675,4,0
1.16331240981905E-06,4.40485247888737E-07,2.50107824592951E-07,2.01700160821696E-07,3.7584336719167E-07,2.50262785943265E-07,4.33,3.67,15.83,0.00177050392758675,4,0
1.42254021423294E-06,6.05633733486504E-07,3.25164118315646E-07,1.4601710763538E-06,4.79412331369092E-07,4.90136007961094E-07,4.32,4.21,15.83,0.00177050392758675,4,0
1.42254021423294E-06,6.05633733486504E-07,3.25164118315646E-07,1.4601710763538E-06,4.79412331369092E-07,4.90136007961094E-07,4.32,4.21,15.83,0.00177050392758675,4,0
1.53007394986663E-06,6.76666458068779E-07,3.35170121917807E-07,1.60127057863388E-06,5.3748070562703E-07,5.25157020568658E-07,4.31,4.23,15.83,0.00177050392758675,4,0
1.53007394986663E-06,6.76666458068779E-07,3.35170121917807E-07,1.6808459506432E-06,5.92538064827704E-07,5.50182045593684E-07,4.31,4.25,15.83,0.00177050392758675,4,0
1.56560773216516E-06,7.32717905773432E-07,3.50184135130379E-07,1.71737900572447E-06,6.43578371573877E-07,5.70198058403932E-07,4.32,4.25,15.83,0.00177050392758675,4,0
1.56560773216516E-06,7.32717905773432E-07,3.50184135130379E-07,1.73388553109221E-06,6.70107352679442E-07,5.8020856944052E-07,4.32,4.26,15.83,0.00176433131200027,4,0
1.56060362787527E-06,7.33720408921865E-07,3.50184135130379E-07,1.73939729598367E-06,6.9962486418795E-07,5.9021357194177E-07,4.33,4.26,15.83,0.00176433131200027,4,0
1.37749437697713E-06,7.37227286093176E-07,3.50184135130379E-07,1.73939729598367E-06,6.9962486418795E-07,5.9021357194177E-07,4.34,4.26,15.83,0.00176433131200027,4,0
1.37749437697713E-06,7.37227286093176E-07,3.50184135130379E-07,1.73939729598367E-06,6.9962486418795E-07,5.9021357194177E-07,4.34,4.26,15.83,0.00176433131200027,4,0
1.37749437697713E-06,7.37227286093176E-07,3.50184135130379E-07,1.73939729598367E-06,6.9962486418795E-07,5.9021357194177E-07,4.34,4.26,15.83,0.00176433131200027,4,0
7.6078488589729E-07,4.89450046890867E-07,1.44950868524773E-07,1.48716455402106E-06,4.62327962558068E-07,3.99983810187701E-07,4.4,4.27,15.83,0.00176433131200027,4,0
2.56733276038594E-07,1.99677202082752E-07,4.00347803889566E-08,5.31486818568466E-07,4.46858705074025E-07,2.0016364833337E-07,4.4,4.27,15.83,0.00176433131200027,4,0
4.90544645326347E-08,6.00491762995004E-08,1.50110078050018E-08,1.23643727708081E-07,2.8920893779511E-07,1.10078067031132E-07,4.42,4.27,15.83,0.00176433131200027,4,0
4.90544645326347E-08,6.00491762995004E-08,1.50110078050018E-08,6.60367472435569E-08,2.00655805915983E-07,8.00695857518885E-08,4.42,4.27,15.83,0.00175759144822047,4,0
1.01527489070459E-07,1.05586208370134E-07,2.50217931007589E-08,2.18596760303103E-07,3.05380655874739E-08,2.00255436405753E-08,4.56,4.25,15.83,0.00175759144822047,4,0
1.23542598530267E-07,1.16595516342063E-07,2.00177898981969E-08,2.18596760303103E-07,3.05380655874739E-08,2.00255436405753E-08,4.59,4.25,15.83,0.00175759144822047,4,0
1.23542598530267E-07,1.16595516342063E-07,2.00177898981969E-08,2.60628508731026E-07,1.50758358136766E-09,1.00150326039869E-08,4.59,4.25,15.83,0.00175759144822047,4,0
1.23542598530267E-07,1.16595516342063E-07,2.00177898981969E-08,3.00174307656515E-07,2.20039219211335E-08,4.00300099373027E-08,4.6,4.24,15.83,0.00175759144822047,4,0
1.81102370888613E-07,7.90748735351392E-08,5.00728186652776E-09,3.00174307656515E-07,2.20039219211335E-08,4.00300099373027E-08,4.6,4.24,15.83,0.00175759144822047,4,0
1.81102370888613E-07,7.90748735351392E-08,5.00728186652776E-09,3.13201412594215E-07,5.10030798537985E-08,4.50275111866781E-08,4.6,4.26,15.83,0.00175759144822047,4,0
2.18139207605258E-07,5.4555957981603E-08,1.00057299445629E-08,3.38234250114545E-07,5.15025787523367E-08,5.00305129877587E-08,4.59,4.28,15.83,0.00175759144822047,4,0
2.5466157048915E-07,3.10318567431106E-08,2.00149892670873E-08,3.73747421781856E-07,7.85245483188987E-08,5.00305129877587E-08,4.59,4.26,15.83,0.00175759144822047,4,0
2.95731835924667E-07,8.00947516446493E-09,3.00270036843881E-08,3.97326070841515E-07,8.50323576901443E-08,5.00305129877587E-08,4.57,4.26,15.83,0.00175759144822047,4,0
3.34668905858606E-07,1.95421703211956E-08,4.00347895209255E-08,5.71258423065486E-07,1.60039274891405E-07,9.50875913394649E-08,4.55,4.12,15.83,0.00175759144822047,4,0
3.55202496630828E-07,5.80692160522037E-08,5.50475510442679E-08,5.71258423065486E-07,1.60039274891405E-07,9.50875913394649E-08,4.54,4.12,15.83,0.00175759144822047,4,0
3.55202496630828E-07,5.80692160522037E-08,5.50475510442679E-08,5.71258423065486E-07,1.60039274891405E-07,9.50875913394649E-08,4.54,4.12,15.83,0.00175759144822047,4,0
2.89191902948231E-07,6.35543918194154E-08,5.00395492669785E-08,4.2873303260148E-07,1.10531460886056E-07,9.00900900900896E-08,4.54,4.17,15.83,0.00175759144822047,4,0
1.51763093392803E-07,8.25721086206156E-08,4.99350191806333E-09,4.47517415034038E-08,7.94988766726319E-08,3.00270238705591E-08,4.37,4.24,15.83,0.00175759144822047,4,0
4.38488522850282E-07,6.99757114170877E-09,7.00640424914952E-08,4.47517415034038E-08,7.94988766726319E-08,3.00270238705591E-08,4.38,4.29,15.83,0.00175759144822047,4,0
5.43578078862846E-07,3.85212154523858E-08,1.05094570543184E-07,5.99703343474737E-07,1.11529630297767E-07,4.00295207382053E-08,4.37,4.3,15.83,0.00175759144822047,4,0
5.43578078862846E-07,3.85212154523858E-08,1.05094570543184E-07,5.99703343474737E-07,1.11529630297767E-07,4.00295207382053E-08,4.37,4.3,15.83,0.00175759144822047,4,0
5.43578078862846E-07,3.85212154523858E-08,1.05094570543184E-07,6.64258894072611E-07,1.21035759569767E-07,4.50322722515377E-08,4.37,4.3,15.83,0.00175759144822047,4,0
6.1815203221843E-07,5.80521303267868E-08,1.20113082931025E-07,6.64258894072611E-07,1.21035759569767E-07,4.50322722515377E-08,4.36,4.3,15.83,0.00175759144822047,4,0
6.1815203221843E-07,5.80521303267868E-08,1.20113082931025E-07,7.51347305626751E-07,8.85146899753107E-08,4.0029270450457E-08,4.36,4.3,15.83,0.00175759144822047,4,0
6.1815203221843E-07,5.80521303267868E-08,1.20113082931025E-07,7.51347305626751E-07,8.85146899753107E-08,4.0029270450457E-08,4.36,4.3,15.83,0.00175759144822047,4,0
6.84140894941565E-07,6.85572238672603E-08,1.20105836815236E-07,8.47738914256309E-07,3.40401605560036E-08,3.50235138303439E-08,4.35,4.29,15.83,0.00175759144822047,4,0
6.84140894941565E-07,6.85572238672603E-08,1.20105836815236E-07,9.80373124490959E-07,3.9529907235308E-08,2.00297883335802E-08,4.35,4.29,15.83,0.00175759144822047,4,0
6.84140894941565E-07,6.85572238672603E-08,1.20105836815236E-07,9.80373124490959E-07,3.9529907235308E-08,2.00297883335802E-08,4.35,4.29,15.83,0.00175759144822047,4,0
6.77156097697703E-07,7.70728435868603E-08,1.20112096689713E-07,8.82816991140139E-07,1.25168518566517E-08,2.00297883335802E-08,4.35,4.29,15.83,0.00175759144822047,4,0
2.55218266356994E-07,7.907815124125E-08,7.50668004294856E-08,4.54368921838133E-07,1.70147567226103E-08,3.50300257720763E-08,4.34,4.29,15.83,0.00175759144822047,4,0
1.85292814992221E-08,2.40037903036469E-08,1.50082646227734E-08,9.71029961796175E-08,1.65036361195928E-08,5.00750888441055E-09,4.34,4.29,15.83,0.00175759144822047,4,0
1.85292814992221E-08,2.40037903036469E-08,1.50082646227734E-08,1.75117186152414E-08,2.5514047652022E-08,1.00085079330474E-08,4.34,4.28,15.83,0.00175759144822047,4,0
1.64661101946269E-07,1.1559039679448E-07,8.50718229772466E-08,4.00253524277179E-08,8.99294843420819E-09,1.00060039280856E-08,4.2,4.29,15.83,0.00175759144822047,4,0
1.28631092938767E-07,1.14075646415792E-07,7.00593192241206E-08,4.15306028040305E-08,6.01155531691776E-09,5.00350267746025E-09,4.24,4.29,15.83,0.00175759144822047,4,0
1.27123782145885E-07,1.1357334303176E-07,7.00573160201962E-08,3.50279023849802E-08,3.45384812823064E-08,1.00095091336304E-08,4.25,4.29,15.83,0.00175759144822047,4,0
1.27123782145885E-07,1.1357334303176E-07,7.00573160201962E-08,3.50279023849802E-08,3.45384812823064E-08,1.00095091336304E-08,4.25,4.29,15.83,0.00175759144822047,4,0
1.41141403385945E-07,1.2158380587706E-07,8.00688292604225E-08,3.50279023849802E-08,3.45384812823064E-08,1.00095091336304E-08,4.24,4.29,15.83,0.00175759144822047,4,0
1.62161123472724E-07,1.36098196177892E-07,9.00780885829469E-08,2.70189673022769E-08,8.50877827487043E-08,3.0027777190142E-08,4.24,4.29,15.83,0.00175759144822047,4,0
1.7967363298043E-07,1.31090186367001E-07,9.00760853790226E-08,2.30143623370956E-08,1.02599891615626E-07,4.00337807923033E-08,4.23,4.29,15.83,0.00175759144822047,4,0
2.04675492104507E-07,1.44592366412035E-07,1.00076589004565E-07,1.60128096787747E-08,1.18592896633627E-07,5.00342844178459E-08,4.22,4.29,15.83,0.00175759144822047,4,0
2.11188843586339E-07,1.2110760789999E-07,9.50853369200562E-08,1.20123333824323E-08,1.37097327518545E-07,5.50370359311782E-08,4.2,4.28,15.83,0.00175759144822047,4,0
2.11188843586339E-07,1.2110760789999E-07,9.50853369200562E-08,1.05106314953707E-08,1.48611168452647E-07,6.00435437652046E-08,4.19,4.28,15.83,0.00175759144822047,4,0
1.75167696854985E-08,2.10178548206546E-08,1.00087488596042E-08,1.05106314953707E-08,1.48611168452647E-07,6.00435437652046E-08,4.18,4.28,15.83,0.00175759144822047,4,0
1.75167696854985E-08,2.10178548206546E-08,1.00087488596042E-08,1.05106314953707E-08,1.48611168452647E-07,6.00435437652046E-08,4.18,4.28,15.83,0.00175759144822047,4,0
1.75167696854985E-08,2.10178548206546E-08,1.00087488596042E-08,8.00800373622364E-09,1.34593948369959E-07,5.50382882469104E-08,4.18,4.28,15.83,0.00175759144822047,4,0
1.47966612311693E-09,2.80314962692754E-08,1.00177619242668E-08,8.00800373622364E-09,1.34593948369959E-07,5.50382882469104E-08,4.19,4.28,15.83,0.00175759144822047,4,0
1.47966612311693E-09,2.80314962692754E-08,1.00177619242668E-08,7.00265455825265E-09,9.9564146112687E-08,4.5030531503066E-08,4.19,4.28,15.83,0.00175759144822047,4,0
3.43733216398894E-07,2.06128143614977E-07,1.90126348566052E-07,7.00265455825265E-09,9.9564146112687E-08,4.5030531503066E-08,4.04,4.28,15.83,0.00175759144822047,4,0
